id_pvt_service,id_pvt_user,fullname_user,name_service,category,experience,type_service,type_cost,cost,type_money,business_days,open,close,country,country_name,state,state_name,city,city_name,description,image,status,date,date_update
SER2834897YSKPRJMVIC,US2319327IVORNVDER,Martha Huerta Sanchez,Asesor de Arquitectura,Architecture,4,from distance,contract,2014,MXN,L,08:00,15:00,142,NULL,2436,NULL,27795,NULL,Se asesora en el ambito de arquitectura,12.jpg,Active,2015-11-03 10:50:00,2015-11-03 10:50:00
SER5261515HWVWRFTVIC,US3647545ACUYZFZER,Uriel Beltran Puebla,Asesor de Arquitectura,Architecture,4,in situ,workingDay,3969,USD,Ma,08:00,15:00,142,NULL,2436,NULL,27795,NULL,Se asesora en el ambito de arquitectura,13.jpg,Active,2015-11-04 10:50:00,2015-11-04 10:50:00
SER6468682LOUIBIYVIC,US8861827TFMDMLQER,Fatima Jerez Tijeras,Asesor de Arquitectura,Architecture,4,all,month,8205,USD,Mi,13:00,20:00,142,NULL,2436,NULL,27795,NULL,Se asesora en el ambito de arquitectura,12.jpg,Active,2015-11-05 10:50:00,2015-11-05 10:50:00
SER2923681KFUQVEPVIC,US8574001XTAGOCGER,Fatima Islas Ramirez,Asesor de Ingenieria,Engineering,5,all,project,6153,EUR,J,14:00,21:00,142,NULL,2436,NULL,27795,NULL,Se asesora en el desarrollo de prototipos de electronica,3.jpg,Active,2015-11-06 10:50:00,2015-11-06 10:50:00
SER6519911UXREKIIVIC,US3343071MDXVPCGER,Hector Bolanos Briones,Asesor de Ingenieria,Engineering,2,other,project,5120,MXN,S,11:00,18:00,142,NULL,2436,NULL,27795,NULL,Se asesora en el desarrollo de prototipos de electronica,5.jpg,Active,2015-11-07 10:50:00,2015-11-07 10:50:00
SER9555572ZCYYQCBVIC,US1318229CLXJVEPER,Cindy Castillo Avila,Asesor de Ingenieria,Engineering,4,in situ,equipment,4328,USD,D,08:00,15:00,142,NULL,2436,NULL,27795,NULL,Se asesora en el desarrollo de prototipos de electronica,15.jpg,Active,2015-11-08 10:50:00,2015-11-08 10:50:00
SER2529157YRQQGNFVIC,US6089116UXVFUWYER,Ariadna Mejia Leon,Asesor de Leyes,Laws,5,from distance,week,2497,EUR,"L,Mi",13:00,20:00,142,NULL,2436,NULL,27795,NULL,Asesor para tesinas o proyectos,13.jpg,Active,2015-11-09 10:50:00,2015-11-09 10:50:00
SER4716301WQXBLJLVIC,US1159500JAUGABOER,Fernanda Ramirez Ceballos,Asesor de Leyes,Laws,2,from distance,day,6170,EUR,"L,Ma",14:00,21:00,142,NULL,2436,NULL,27795,NULL,Asesor para tesinas o proyectos,18.jpg,Active,2015-11-10 10:50:00,2015-11-10 10:50:00
SER1102295YOAWOPGVIC,US8468083SSBQZPIER,Sara Alvarez Ospina,Asesor de Licenciatura,Education,4,in situ,day,5401,USD,"L,J",12:00,19:00,142,NULL,2436,NULL,27795,NULL,para tesinas,13.jpg,Active,2015-11-11 10:50:00,2015-11-11 10:50:00
SER4959080LLUNEYRVIC,US2034898SCPEWQEER,Pedro Montalvo Peralta,Asesor de Licenciatura,Education,1,other,equipment,8816,USD,"L,V",09:00,16:00,142,NULL,2436,NULL,27795,NULL,para tesinas,1.jpg,Active,2015-11-12 10:50:00,2015-11-12 10:50:00
SER6435968KVXIJBPVIC,US4894817MNGBASKER,Marcos Montalvo Garza,Asesor de Licenciatura,Education,2,in situ,project,7319,MXN,"L,S",10:00,17:00,142,NULL,2436,NULL,27795,NULL,para tesinas,16.jpg,Active,2015-11-13 10:50:00,2015-11-13 10:50:00
SER8527561DKKWBCHVIC,US4377724ZZNVSGFER,Dennis Ceballos Peralta,Asesor de Licenciatura,Education,1,face to face,equipment,9661,MXN,"L,D",07:00,14:00,142,NULL,2436,NULL,27795,NULL,para tesinas,11.jpg,Active,2015-11-14 10:50:00,2015-11-14 10:50:00
SER9105585LFZFOOJVIC,US5774114YUHZARWER,Lisa Prado Bolanos,Asesor de Licenciatura,Education,4,office,equipment,8846,USD,"Ma,Mi",12:00,19:00,142,NULL,2436,NULL,27795,NULL,para tesinas,18.jpg,Active,2015-11-15 10:50:00,2015-11-15 10:50:00
SER4372420XBLIABXVIC,US1362453OVAKUZWER,America Ospina Benitez,Asesor de Ventas,Sales,2,in situ,workingDay,3779,USD,"L,Ma,Mi",07:00,14:00,142,NULL,2436,NULL,27795,NULL,Se asesora en la compra de inmuebles y cualquier bien,5.jpg,Active,2015-11-16 10:50:00,2015-11-16 10:50:00
SER4659674RWRCZJTVIC,US2269549NGAKHYBER,Fernanda Perez Benitez,Asesor de Ventas,Sales,5,in situ,contract,3617,EUR,"L,Ma,Mi,J",09:00,16:00,142,NULL,2436,NULL,27795,NULL,Se asesora en la compra de inmuebles y cualquier bien,15.jpg,Active,2015-11-17 10:50:00,2015-11-17 10:50:00
SER4710578AFLIQLSVIC,US5932874AQPBUUAER,Grecia Ledezma Oca,Asesor de Ventas,Sales,5,face to face,month,9316,EUR,L,11:00,18:00,142,NULL,2436,NULL,27795,NULL,Se asesora en la compra de inmuebles y cualquier bien,20.jpg,Active,2015-11-18 10:50:00,2015-11-18 10:50:00
SER5096524RRNTJBFVIC,US8586713UTAUPDMER,Rose Ortega Jerez,Asesor de Ventas,Sales,4,in situ,day,6831,EUR,Ma,12:00,19:00,142,NULL,2436,NULL,27795,NULL,Se asesora en la compra de inmuebles y cualquier bien,11.jpg,Active,2015-11-19 10:50:00,2015-11-19 10:50:00
SER6989173FGTQYYUVIC,US4094675RHOCYQAER,Carla Sanchez Huerta,Asesor de Ventas,Sales,2,other,fifteen days,7158,USD,Mi,11:00,18:00,142,NULL,2436,NULL,27795,NULL,Se asesora en la compra de inmuebles y cualquier bien,9.jpg,Active,2015-11-20 10:50:00,2015-11-20 10:50:00
SER9619117LUYXRGMVIC,US1413313NVERSSLER,Nicole Montalvo Fernandez,Asesor de Ventas,Sales,2,face to face,hour,4297,USD,J,16:00,23:00,142,NULL,2436,NULL,27795,NULL,Se asesora en la compra de inmuebles y cualquier bien,6.jpg,Active,2015-11-21 10:50:00,2015-11-21 10:50:00
SER4549976CNCRHTGVIC,US7843888RDFRGNRER,Rebecca Lima Mejia,Asesor en Nutricion,Healthy,2,other,project,4851,MXN,S,10:00,17:00,142,NULL,2436,NULL,27795,NULL,Cuida tu salud con nosotros,20.jpg,Active,2015-11-22 10:50:00,2015-11-22 10:50:00
SER7992338NNCFGSIVIC,US8878125CRQUPYUER,Sergio Fernandez Hernandez,Asesor en Nutricion,Healthy,5,all,hour,9678,USD,D,12:00,19:00,142,NULL,2436,NULL,27795,NULL,Cuida tu salud con nosotros,5.jpg,Active,2015-11-23 10:50:00,2015-11-23 10:50:00
SER8898452GVPNJDUVIC,US2214902ADZMBGKER,Victor Molina Britos,Asesor en Nutricion,Healthy,5,office,week,7347,MXN,"L,Mi",13:00,20:00,142,NULL,2436,NULL,27795,NULL,Cuida tu salud con nosotros,19.jpg,Active,2015-11-24 10:50:00,2015-11-24 10:50:00
SER1545979GDQSILUVIC,US2501960GYHNSFBER,Fatima Beltran Britos,Asesor Humanista,Human Resources,4,all,contract,7220,USD,"L,Ma",10:00,17:00,142,NULL,2436,NULL,27795,NULL,Buscamos el mejor desarrollo personal de nuestros clientes,17.jpg,Active,2015-11-25 10:50:00,2015-11-25 10:50:00
SER5441580WPMLRFWVIC,US5125351PZTRFMQER,Perla Duarte Islas,Asesor Humanista,Human Resources,3,face to face,project,6105,USD,"L,J",14:00,21:00,142,NULL,2436,NULL,27795,NULL,Buscamos el mejor desarrollo personal de nuestros clientes,19.jpg,Active,2015-11-26 10:50:00,2015-11-26 10:50:00
SER6364059BRAATVSVIC,US7870598XSIOWDBER,Paula Rafael Sanchez,Asesor Humanista,Human Resources,4,other,month,5327,MXN,"L,V",13:00,20:00,142,NULL,2436,NULL,27795,NULL,Buscamos el mejor desarrollo personal de nuestros clientes,4.jpg,Active,2015-11-27 10:50:00,2015-11-27 10:50:00
SER8702505DKTIMDTVIC,US8858969VCBYDRBER,Tania Sanchez Britos,Asesor Humanista,Human Resources,3,face to face,repair,1546,EUR,"L,S",13:00,20:00,142,NULL,2436,NULL,27795,NULL,Buscamos el mejor desarrollo personal de nuestros clientes,1.jpg,Active,2015-11-28 10:50:00,2015-11-28 10:50:00
SER9219419PRAPWCXVIC,US3746179GERXTHNER,Diego Ceballos Prado,Asesor Humanista,Human Resources,2,from distance,workingDay,4543,USD,"L,D",15:00,22:00,142,NULL,2436,NULL,27795,NULL,Buscamos el mejor desarrollo personal de nuestros clientes,19.jpg,Active,2015-11-29 10:50:00,2015-11-29 10:50:00
SER4949409IKTECRAVIC,US9428843PXHYXFQER,Cindy Garza Lozada,Asesor para tesina,Architecture,1,in situ,contract,9812,EUR,"Ma,Mi",14:00,21:00,142,NULL,2436,NULL,27795,NULL,Se asesora a estudiantes por graduarse de arquitectura,3.jpg,Active,2015-11-30 10:50:00,2015-11-30 10:50:00
SER9886125EHBMEWAVIC,US9228060PHGBHEPER,Rosemarie Avila Castillo,Asesor para tesina,Architecture,1,in situ,project,5973,MXN,"L,Ma,Mi",07:00,14:00,142,NULL,2436,NULL,27795,NULL,Se asesora a estudiantes por graduarse de arquitectura,16.jpg,Active,2015-12-01 10:50:00,2015-12-01 10:50:00
SER3015800AVFFPNBVIC,US7479665BRREWJLER,Grecia Lucas Perez,Ayudante de Constructor,Building,3,in situ,contract,7351,MXN,"L,Ma,Mi,J",15:00,22:00,142,NULL,2436,NULL,27795,NULL,Se apoya a cualquier maestro albanil,2.jpg,Active,2015-12-02 10:50:00,2015-12-02 10:50:00
SER4135625HOVDBVXVIC,US3524661GRMSTXMER,Kate Castillo Montalvo,Ayudante de Constructor,Building,1,office,fifteen days,8925,USD,L,13:00,20:00,142,NULL,2436,NULL,27795,NULL,Se apoya a cualquier maestro albanil,2.jpg,Active,2015-12-03 10:50:00,2015-12-03 10:50:00
SER5372597UAEZVMTVIC,US7102361JNNCWYHER,Charly Puebla Bolanos,Ayudante de Constructor,Building,2,all,repair,4285,EUR,Ma,09:00,16:00,142,NULL,2436,NULL,27795,NULL,Se apoya a cualquier maestro albanil,4.jpg,Active,2015-12-04 10:50:00,2015-12-04 10:50:00
SER7373166SRZHGNDVIC,US1997291VPWPIBOER,Paula Benitez Rafael,Ayudante de Constructor,Building,2,in situ,equipment,5348,USD,Mi,12:00,19:00,142,NULL,2436,NULL,27795,NULL,Se apoya a cualquier maestro albanil,8.jpg,Active,2015-12-05 10:50:00,2015-12-05 10:50:00
SER8614563VNPWTHAVIC,US4719037DBAHOTPER,Saul Hernandez Prado,Ayudante de Constructor,Building,1,other,contract,4225,MXN,J,16:00,23:00,142,NULL,2436,NULL,27795,NULL,Se apoya a cualquier maestro albanil,13.jpg,Active,2015-12-06 10:50:00,2015-12-06 10:50:00
SER5243640LEMWLPEVIC,US2064178SPDMHSZER,Sam Briones Salas,Campanias LEA,Marketing,2,from distance,hour,9916,MXN,S,12:00,19:00,142,NULL,2436,NULL,27795,NULL,Crea la mejor campania y llega a mas clientes,7.jpg,Active,2015-12-07 10:50:00,2015-12-07 10:50:00
SER6264418FUOBLCJVIC,US8110208PIERRUIER,Patricia Perez Fernandez,Campanias LEA,Marketing,5,all,project,1515,EUR,D,07:00,14:00,142,NULL,2436,NULL,27795,NULL,Crea la mejor campania y llega a mas clientes,14.jpg,Active,2015-12-08 10:50:00,2015-12-08 10:50:00
SER9130922GZOLKIDVIC,US5192108SCYJHDLER,Nicole Garza Garza,Chef,Gastronomy,1,other,workingDay,9947,USD,"L,Mi",10:00,17:00,142,NULL,2436,NULL,27795,NULL,Preparacion de alimentos tipo gourmet,1.jpg,Active,2015-12-09 10:50:00,2015-12-09 10:50:00
SER3748689LTQASMZVIC,US2116517OJTKESFER,Wilfred Lucas Lainez,Chef de Postres,Gastronomy,4,office,workingDay,3527,EUR,"L,Ma",16:00,23:00,142,NULL,2436,NULL,27795,NULL,Se preparan los mejores postres para cualquier tipo de evento,15.jpg,Active,2015-12-10 10:50:00,2015-12-10 10:50:00
SER6434280KOFVOUVVIC,US2680413RIGQLNPER,Sofia Oca Perez,Chef de Postres,Gastronomy,5,from distance,repair,3594,MXN,"L,J",11:00,18:00,142,NULL,2436,NULL,27795,NULL,Se preparan los mejores postres para cualquier tipo de evento,20.jpg,Active,2015-12-11 10:50:00,2015-12-11 10:50:00
SER6823031YOHBMGYVIC,US8351189BRSFZVMER,Carolina Alvarez Britos,Chef de Postres,Gastronomy,1,other,contract,2828,USD,"L,V",16:00,23:00,142,NULL,2436,NULL,27795,NULL,Se preparan los mejores postres para cualquier tipo de evento,16.jpg,Active,2015-12-12 10:50:00,2015-12-12 10:50:00
SER7406185SHUDZESVIC,US6397243QQBXPMMER,Jesus Benitez Alvarez,Clases de Salsa,Healthy,1,in situ,hour,9495,EUR,"L,S",12:00,19:00,142,NULL,2436,NULL,27795,NULL,Las mejores clases de salsa desde principiante hasta experto.,13.jpg,Active,2015-12-13 10:50:00,2015-12-13 10:50:00
SER9958568FBRLPPIVIC,US7992665RCQTKKFER,Ariadna Lucas Beltran,Clases de Salsa,Healthy,1,other,week,6840,MXN,"L,D",10:00,17:00,142,NULL,2436,NULL,27795,NULL,Las mejores clases de salsa desde principiante hasta experto.,20.jpg,Active,2015-12-14 10:50:00,2015-12-14 10:50:00
SER3228295HQUCQVIVIC,US1713735IGWVWYOER,Federico Britos Oca,Cocinera para Eventos,Gastronomy,1,other,project,2648,USD,"Ma,Mi",14:00,21:00,142,NULL,2436,NULL,27795,NULL,Cualquier tipo de comida para cualquier evento,20.jpg,Active,2015-12-15 10:50:00,2015-12-15 10:50:00
SER4846812LCOZSGCVIC,US3245890XSPBRCVER,Ana Perez Bolanos,Cocinera para Eventos,Gastronomy,4,office,fifteen days,2693,EUR,"L,Ma,Mi",09:00,16:00,142,NULL,2436,NULL,27795,NULL,Cualquier tipo de comida para cualquier evento,15.jpg,Active,2015-12-16 10:50:00,2015-12-16 10:50:00
SER8118259VNUMCDAVIC,US6845604JDZGDWCER,Paola Larios Molina,Cocinera para Eventos,Gastronomy,3,from distance,month,5342,EUR,"L,Ma,Mi,J",13:00,20:00,142,NULL,2436,NULL,27795,NULL,Cualquier tipo de comida para cualquier evento,4.jpg,Active,2015-12-17 10:50:00,2015-12-17 10:50:00
SER1128763MOLDLSEVIC,US1405892OLZOIKYER,America Montes Oca,Constructora Fernandez,Building,2,from distance,equipment,3955,EUR,L,16:00,23:00,142,NULL,2436,NULL,27795,NULL,La mejor constructora del pais a nivel internacional.,12.jpg,Active,2015-12-18 10:50:00,2015-12-18 10:50:00
SER2490026DUOBTTIVIC,US9172263UWNHQIPER,Wanda Larios Ramirez,Constructora Fernandez,Building,1,other,week,9922,MXN,Ma,09:00,16:00,142,NULL,2436,NULL,27795,NULL,La mejor constructora del pais a nivel internacional.,3.jpg,Active,2015-12-19 10:50:00,2015-12-19 10:50:00
SER2551754CXZZLFVVIC,US7819047TSKETZLER,Paula Lozada Beltran,Constructora Fernandez,Building,5,other,workingDay,8051,MXN,Mi,16:00,23:00,142,NULL,2436,NULL,27795,NULL,La mejor constructora del pais a nivel internacional.,4.jpg,Active,2015-12-20 10:50:00,2015-12-20 10:50:00
SER3807597BTLOXVPVIC,US8625771AJGBZNEER,Charly Perez Oca,Constructora Fernandez,Building,1,all,project,668,USD,J,11:00,18:00,142,NULL,2436,NULL,27795,NULL,La mejor constructora del pais a nivel internacional.,12.jpg,Active,2015-12-21 10:50:00,2015-12-21 10:50:00
SER4251732AGEFORDVIC,US2616303QGFTVCUER,Cindy Larios Jerez,Constructora Fernandez,Building,3,all,contract,1535,EUR,S,13:00,20:00,142,NULL,2436,NULL,27795,NULL,La mejor constructora del pais a nivel internacional.,4.jpg,Active,2015-12-22 10:50:00,2015-12-22 10:50:00
SER4656182BSTWWGGVIC,US6026185BDKOPCGER,Teresa Hernandez Prado,Constructora Fernandez,Building,3,from distance,repair,2739,MXN,D,14:00,21:00,142,NULL,2436,NULL,27795,NULL,La mejor constructora del pais a nivel internacional.,7.jpg,Active,2015-12-23 10:50:00,2015-12-23 10:50:00
SER4743492QIQCCLEVIC,US3182984TKYGKNPER,Paula Puebla Oca,Constructora Fernandez,Building,3,other,workingDay,1827,USD,"L,Mi",08:00,15:00,142,NULL,2436,NULL,27795,NULL,La mejor constructora del pais a nivel internacional.,1.jpg,Active,2015-12-24 10:50:00,2015-12-24 10:50:00
SER7482288GKOJBJTVIC,US7956611DRDGVYOER,Raul Puebla Sanchez,Constructora Fernandez,Building,2,all,project,3259,EUR,"L,Ma",14:00,21:00,142,NULL,2436,NULL,27795,NULL,La mejor constructora del pais a nivel internacional.,20.jpg,Active,2015-12-25 10:50:00,2015-12-25 10:50:00
SER8589693MNVAAVAVIC,US8348145UZBVZAMER,Dennis Garza Montes,Constructora Fernandez,Building,5,face to face,month,7884,MXN,"L,J",12:00,19:00,142,NULL,2436,NULL,27795,NULL,La mejor constructora del pais a nivel internacional.,18.jpg,Active,2015-12-26 10:50:00,2015-12-26 10:50:00
SER9756909WXDJCMIVIC,US3795493YDAYKTQER,Anahi Rafael Avila,Constructora Fernandez,Building,1,in situ,contract,619,EUR,"L,V",12:00,19:00,142,NULL,2436,NULL,27795,NULL,La mejor constructora del pais a nivel internacional.,12.jpg,Active,2015-12-27 10:50:00,2015-12-27 10:50:00
SER9897120CPYTRIWVIC,US8339605NUGQAQKER,Rose Duarte Ledezma,Constructora Fernandez,Building,2,in situ,day,1987,USD,"L,S",11:00,18:00,142,NULL,2436,NULL,27795,NULL,La mejor constructora del pais a nivel internacional.,18.jpg,Active,2015-12-28 10:50:00,2015-12-28 10:50:00
SER1499262LTXOENMVIC,US7420180GQYDUEOER,Osmar Jimenez Puebla,Contador,Accounting,4,in situ,repair,3310,USD,"L,D",11:00,18:00,142,NULL,2436,NULL,27795,NULL,Contador privado,1.jpg,Active,2015-12-29 10:50:00,2015-12-29 10:50:00
SER1782344VZYXFGPVIC,US4681220BZFTUESER,Dennis Martinez Perez,Contador,Accounting,3,from distance,week,8696,EUR,"Ma,Mi",12:00,19:00,142,NULL,2436,NULL,27795,NULL,Contador privado,20.jpg,Active,2015-12-30 10:50:00,2015-12-30 10:50:00
SER7032079DNNWWFWVIC,US9470621MHHVXFEER,Ariadna Puebla Leon,Contador,Accounting,4,other,repair,7235,MXN,"L,Ma,Mi",13:00,20:00,142,NULL,2436,NULL,27795,NULL,Contador privado,19.jpg,Active,2015-12-31 10:50:00,2015-12-31 10:50:00
SER2278033FHQGZKAVIC,US9538136JKPKQKLER,Tony Juarez Molina,Contador para sector privado,Accounting,2,office,contract,9748,MXN,"L,Ma,Mi,J",10:00,17:00,142,NULL,2436,NULL,27795,NULL,Contador con experiencia,9.jpg,Active,2016-01-01 10:50:00,2016-01-01 10:50:00
SER3608024UNPZVXPVIC,US7636406QHJLRLYER,Juan Ramirez Peralta,Contador para sector privado,Accounting,2,from distance,hour,6470,EUR,L,10:00,17:00,142,NULL,2436,NULL,27795,NULL,Contador con experiencia,20.jpg,Active,2016-01-02 10:50:00,2016-01-02 10:50:00
SER3690909JZNZAGGVIC,US5110666KGESBEWER,Paco Puebla Montalvo,Contador para sector privado,Accounting,2,office,contract,8333,USD,Ma,10:00,17:00,142,NULL,2436,NULL,27795,NULL,Contador con experiencia,2.jpg,Active,2016-01-03 10:50:00,2016-01-03 10:50:00
SER3976474NAXXURDVIC,US7647688CEXYTPRER,Sofia Oca Lainez,Contador para sector privado,Accounting,2,in situ,fifteen days,7083,EUR,Mi,13:00,20:00,142,NULL,2436,NULL,27795,NULL,Contador con experiencia,1.jpg,Active,2016-01-04 10:50:00,2016-01-04 10:50:00
SER4867925JINCTBAVIC,US4602580MZHCANAER,Beatriz Tijeras Larios,Contador para sector privado,Accounting,4,in situ,equipment,7276,MXN,J,14:00,21:00,142,NULL,2436,NULL,27795,NULL,Contador con experiencia,15.jpg,Active,2016-01-05 10:50:00,2016-01-05 10:50:00
SER6011516KENKRPWVIC,US3679059TCACIZRER,Carolina Sandoval Ceballos,Contador para sector privado,Accounting,4,from distance,hour,9188,MXN,S,07:00,14:00,142,NULL,2436,NULL,27795,NULL,Contador con experiencia,17.jpg,Active,2016-01-06 10:50:00,2016-01-06 10:50:00
SER8897038RKUIJXEVIC,US1818431BBAYIWVER,Lorenzo Montalvo Molina,Contador para sector privado,Accounting,2,from distance,contract,1837,USD,D,08:00,15:00,142,NULL,2436,NULL,27795,NULL,Contador con experiencia,17.jpg,Active,2016-01-07 10:50:00,2016-01-07 10:50:00
SER9120373GKMGSSIVIC,US2132721KVDYWOBER,Hector Castillo Otero,Contador para sector privado,Accounting,2,all,equipment,5630,EUR,"L,Mi",16:00,23:00,142,NULL,2436,NULL,27795,NULL,Contador con experiencia,16.jpg,Active,2016-01-08 10:50:00,2016-01-08 10:50:00
SER2036712UAZFIOYVIC,US3540520SQDNBUTER,Hector Otero Martinez,Contador Publico,Accounting,4,office,hour,794,EUR,"L,Ma",08:00,15:00,142,NULL,2436,NULL,27795,NULL,Se asesora en los gastos familiares asi como para pequenias empresas,18.jpg,Active,2016-01-09 10:50:00,2016-01-09 10:50:00
SER3809230CEJILTQVIC,US9643859OJGTWGBER,Fany Ortega Hernandez,Contador Publico,Accounting,4,office,contract,6929,EUR,"L,J",07:00,14:00,142,NULL,2436,NULL,27795,NULL,Se asesora en los gastos familiares asi como para pequenias empresas,12.jpg,Active,2016-01-10 10:50:00,2016-01-10 10:50:00
SER6029480VDANVZYVIC,US1688850RABVVZXER,Hanna Castillo Larios,Contador Publico,Accounting,2,face to face,week,288,EUR,"L,V",16:00,23:00,142,NULL,2436,NULL,27795,NULL,Se asesora en los gastos familiares asi como para pequenias empresas,12.jpg,Active,2016-01-11 10:50:00,2016-01-11 10:50:00
SER6546732BFXAEDKVIC,US9766498QTAHMXKER,Beatriz Ramirez Mejia,Contador Publico,Accounting,5,all,day,6673,MXN,"L,S",09:00,16:00,142,NULL,2436,NULL,27795,NULL,Se asesora en los gastos familiares asi como para pequenias empresas,7.jpg,Active,2016-01-12 10:50:00,2016-01-12 10:50:00
SER9060517CCULGAIVIC,US2028226WISEUMXER,Virginia Ortega Huerta,Contador Publico,Accounting,2,all,contract,1226,MXN,"L,D",08:00,15:00,142,NULL,2436,NULL,27795,NULL,Se asesora en los gastos familiares asi como para pequenias empresas,8.jpg,Active,2016-01-13 10:50:00,2016-01-13 10:50:00
SER9673216FKSOXZNVIC,US4727826MUCKOASER,Azuzena Duarte Rafael,Contador Publico,Accounting,1,in situ,repair,4749,USD,"Ma,Mi",14:00,21:00,142,NULL,2436,NULL,27795,NULL,Se asesora en los gastos familiares asi como para pequenias empresas,6.jpg,Active,2016-01-14 10:50:00,2016-01-14 10:50:00
SER4759863TOYISPFVIC,US4046040HZYYQKNER,William Duarte Ledezma,Contratista de Personas,Human Resources,5,in situ,day,811,USD,"L,Ma,Mi,J,V",13:00,20:00,142,NULL,2436,NULL,27795,NULL,Se contratan a personas de acuerdo a las necesidades de la empresa,10.jpg,Active,2016-01-15 10:50:00,2016-01-15 10:50:00
SER8749107XYVXWQZVIC,US7514180JYXKLYPER,Julia Lucas Huerta,Contratista de Personas,Human Resources,1,from distance,week,5240,EUR,"L,Ma,Mi,J,V,S",14:00,21:00,142,NULL,2436,NULL,27795,NULL,Se contratan a personas de acuerdo a las necesidades de la empresa,15.jpg,Active,2016-01-16 10:50:00,2016-01-16 10:50:00
SER2257764SXBUAQPVIC,US3619485SNFNJNTER,Sofia Juarez Hernandez,Couch de Fitness,Healthy,2,all,repair,9919,MXN,"L,Ma,Mi,J,V,S,D",12:00,19:00,142,NULL,2436,NULL,27795,NULL,Couch para entrenamiento,17.jpg,Active,2016-01-17 10:50:00,2016-01-17 10:50:00
SER3794367GQNHXKDVIC,US8713307WUVKKYJER,Eduardo Hernandez Bolanos,Couch de Fitness,Healthy,3,all,fifteen days,4940,USD,"L,Ma,Mi,J,V,S,D",11:00,18:00,142,NULL,2436,NULL,27795,NULL,Couch para entrenamiento,15.jpg,Active,2016-01-18 10:50:00,2016-01-18 10:50:00
SER4002903JKWPUUUVIC,US4020660EZNXACQER,Andrea Ceballos Sandoval,Couch de Fitness,Healthy,4,in situ,month,6230,EUR,"L,Ma,Mi,J,V,S,D",10:00,17:00,142,NULL,2436,NULL,27795,NULL,Couch para entrenamiento,6.jpg,Active,2016-01-19 10:50:00,2016-01-19 10:50:00
SER4477486PVHIGVPVIC,US7026374UGNJYENER,Lorenzo Larios Alvarez,Couch de Fitness,Healthy,2,other,project,4100,USD,"L,Ma,Mi,J,V,S,D",09:00,16:00,142,NULL,2436,NULL,27795,NULL,Couch para entrenamiento,14.jpg,Active,2016-01-20 10:50:00,2016-01-20 10:50:00
SER8203389VJFTSLUVIC,US8770749UWNDVUVER,Victor Prado Montreal,Couch de Fitness,Healthy,2,office,equipment,6739,USD,"L,Ma,Mi,J,V,S,D",15:00,22:00,142,NULL,2436,NULL,27795,NULL,Couch para entrenamiento,13.jpg,Active,2016-01-21 10:50:00,2016-01-21 10:50:00
SER8203075KTNIXPGVIC,US4118465XVQTHJOER,Carla Prado Peralta,Disenador de Interiores,Creative,5,office,hour,7094,MXN,"L,Ma,Mi,J,V,S,D",07:00,14:00,142,NULL,2436,NULL,27795,NULL,Se disenan interiores para tener un mejor espacio,6.jpg,Active,2016-01-22 10:50:00,2016-01-22 10:50:00
SER8378769HNAEDKOVIC,US9731548SNSFERTER,Gabriela Alvarez Avila,Disenador de Interiores,Creative,3,all,month,5120,USD,"L,Ma,Mi,J,V,S,D",08:00,15:00,142,NULL,2436,NULL,27795,NULL,Se disenan interiores para tener un mejor espacio,11.jpg,Active,2016-01-23 10:50:00,2016-01-23 10:50:00
SER1803417FDEDGRZVIC,US9894975SMSMVGKER,Patricia Benitez Bolanos,Disenadores OTRE,Marketing,2,from distance,workingDay,8615,USD,"L,Ma,Mi,J,V,S,D",10:00,17:00,142,NULL,2436,NULL,27795,NULL,Crea tu logo,1.jpg,Active,2016-01-24 10:50:00,2016-01-24 10:50:00
SER3700795GVYNAJDVIC,US3602320TXEIXIKER,Perla Avila Martinez,Disenadores OTRE,Marketing,5,all,fifteen days,9154,USD,"L,Ma,Mi,J,V,S,D",09:00,16:00,142,NULL,2436,NULL,27795,NULL,Crea tu logo,18.jpg,Active,2016-01-25 10:50:00,2016-01-25 10:50:00
SER8115860RDHZMXFVIC,US1442667OKIOPIOER,America Martinez Baron,Disenadores OTRE,Marketing,4,office,week,3816,USD,"L,Ma,Mi,J,V,S,D",14:00,21:00,142,NULL,2436,NULL,27795,NULL,Crea tu logo,13.jpg,Active,2016-01-26 10:50:00,2016-01-26 10:50:00
SER1432391LDDWTTLVIC,US5739388SVFYHJIER,Helena Briones Montes,Diseno de Muebles,Manufacturing,5,all,hour,7369,USD,"L,Ma,Mi,J,V,S,D",09:00,16:00,142,NULL,2436,NULL,27795,NULL,Se disenian y manufacturan muebles en aluminio y acero inoxidable,18.jpg,Active,2016-01-27 10:50:00,2016-01-27 10:50:00
